,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Salario
7511,7512,15686913,Kung,757.0,France,Male,38,0,,1,1,0,0,340960.0
7512,7513,15631267,Lu,641.0,France,Male,50,6,153590.73,2,1,1,0,227710.0
7513,7514,15632275,Trevisano,718.0,France,Male,29,2,,1,1,0,0,261603.0
7514,7515,15715907,Onwubiko,699.0,France,Male,64,9,113109.52,1,1,0,1,292713.0
7515,7516,15764841,Vidler,623.0,France,Female,35,0,130557.24,1,1,1,0,308847.0
7516,7517,15748649,Shen,644.0,France,Male,40,8,93183.19,1,1,0,0,179070.0
7517,7518,15771409,McGregor,586.0,France,Male,58,7,151933.63,1,1,0,1,273373.0
7518,7519,15779207,Nnamdi,,Germany,Male,30,2,125495.64,2,1,1,0,258525.0
7519,7520,15814116,Castiglione,583.0,France,Female,0,7,,2,1,0,0,267504.0
7520,7521,15665087,Bergamaschi,595.0,Germany,Female,26,8,118547.72,1,1,1,0,253520.0
7521,7522,15611189,Allingham,670.0,Spain,Male,0,1,97792.21,1,0,0,0,348598.0
7522,7523,15729718,Stelzer,610.0,France,Male,41,6,,3,0,0,1,198858.0
7523,7524,15733602,Rubin,,Spain,Female,0,2,,2,0,1,0,195455.0
7524,7525,15620103,Ho,660.0,France,Female,40,8,167181.01,1,1,1,0,202876.0
7525,7526,15770406,Watson,580.0,Germany,Male,35,9,121355.19,1,0,1,0,233401.0
7526,7527,15800554,Perry,850.0,France,Female,0,1,,2,1,1,0,266959.0
7527,7528,15611409,Sun,676.0,Spain,Male,35,0,,2,0,0,0,223857.0
7528,7529,15646535,Harrell,578.0,France,Male,46,5,113226.47,1,1,0,0,307964.0
7529,7530,15575430,Robson,579.0,France,Female,33,1,118392.75,1,1,1,0,249889.0
7530,7531,15711299,Wilson,711.0,Germany,Female,52,8,145262.54,1,0,1,0,244548.0
7531,7532,15642063,Kelechi,692.0,France,Male,40,6,163505.16,1,0,0,0,173587.0
7532,7533,15706602,Bates,760.0,Spain,Female,33,1,118114.28,2,0,1,0,354822.0
7533,7534,15592773,Eberegbulam,630.0,Germany,Female,51,0,108449.23,3,0,0,1,247361.0
7534,7535,15786539,Olisaemeka,808.0,France,Male,32,1,,2,1,1,0,344241.0
7535,7536,15737542,Davey,611.0,Germany,Female,0,10,103294.56,1,1,0,0,214304.0
7536,7537,15590234,De Luca,697.0,France,Female,42,1,,1,1,0,1,297860.0
7537,7538,15773776,Ho,655.0,France,Female,38,6,,1,1,1,0,217734.0
7538,7539,15728082,Vasiliev,601.0,Spain,Male,28,6,,2,1,0,0,354704.0
7539,7540,15609987,Smith,755.0,France,Male,42,2,119919.12,1,1,0,0,314546.0
7540,7541,15735330,Sung,553.0,France,Male,37,1,,1,1,0,0,298948.0
7541,7542,15649430,White,723.0,France,Male,28,4,,2,1,1,0,208411.0
7542,7543,15768777,Wang,507.0,Spain,Female,34,4,,2,1,1,0,359743.0
7543,7544,15777893,Davide,777.0,France,Male,43,1,,2,1,0,0,367295.0
7544,7545,15791326,Nnamdi,566.0,France,Male,34,3,,1,0,0,0,228257.0
7545,7546,15615176,Welsh,732.0,France,Male,26,7,,2,1,0,0,259388.0
7546,7547,15735221,Sousa,697.0,France,Female,42,10,,2,1,0,0,303392.0
7547,7548,15617991,Andrews,555.0,France,Male,0,4,128744.04,1,1,1,0,136669.0
7548,7549,15658504,Chiawuotu,584.0,Germany,Female,62,9,137727.34,2,0,1,0,315990.0
7549,7550,15785705,Thomson,705.0,Germany,Female,44,10,106731.58,1,1,0,1,308962.0
7550,7551,15801817,Carpenter,688.0,France,Female,38,7,123544.21,1,1,1,0,217704.0
7551,7552,15752578,Yefimova,626.0,France,Female,37,2,133968.96,2,1,0,0,124009.0
7552,7553,15781574,Ma,,Spain,Male,76,9,126534.6,1,1,1,0,269252.0
7553,7554,15792107,Black,719.0,Spain,Female,35,8,,1,1,1,0,184893.0
7554,7555,15569917,Obijiaku,706.0,Spain,Male,30,6,87609.68,2,0,0,1,158752.0
7555,7556,15721504,King,731.0,Spain,Male,41,3,,2,1,0,0,271410.0
7556,7557,15757306,Miller,738.0,Spain,Male,49,3,,3,1,1,1,325887.0
7557,7558,15647295,Chin,426.0,France,Male,34,9,,2,1,0,0,237499.0
7558,7559,15642098,Cox,622.0,Spain,Female,0,0,108960.0,2,1,0,1,318248.0
7559,7560,15696120,Wallace,701.0,Spain,Female,30,2,,2,1,0,0,288285.0
7560,7561,15675176,Price,512.0,France,Male,51,6,144953.31,1,1,1,0,171117.0
7561,7562,15700046,Yuan,635.0,France,Male,41,4,103544.88,2,1,0,0,218222.0
7562,7563,15782089,Mullen,685.0,France,Male,33,6,,1,1,0,0,312159.0
7563,7564,15706394,Howell,609.0,France,Male,53,7,,2,0,1,0,217754.0
7564,7565,15759387,McIntosh,598.0,Germany,Male,38,1,101487.18,1,1,1,1,297197.0
7565,7566,15623369,Clifton,708.0,France,Male,0,10,105355.81,1,1,0,1,226502.0
7566,7567,15732943,Okwuoma,574.0,Spain,Male,36,4,77967.5,1,1,0,1,291570.0
7567,7568,15750545,Chidiebere,629.0,France,Male,44,5,,4,0,0,1,274768.0
7568,7569,15809909,Fan,422.0,Spain,Female,54,4,,2,1,1,0,235811.0
7569,7570,15642448,Onyemauchechukwu,,Spain,Male,28,8,120047.77,1,1,1,0,289948.0
7570,7571,15791944,Harker,697.0,France,Male,0,7,175464.85,3,1,0,1,125875.0
7571,7572,15768342,Bolton,,France,Male,52,8,79475.3,3,1,1,1,187653.0
7572,7573,15567919,Lazarev,586.0,Germany,Male,37,8,167735.69,2,0,1,0,223427.0
7573,7574,15674750,Alexeyeva,481.0,Spain,Female,37,8,,2,1,0,0,317533.0
7574,7575,15778345,Stevens,749.0,France,Female,0,1,74385.98,1,1,0,0,166920.0
7575,7576,15687634,Glover,561.0,Germany,Male,49,5,94754.0,1,1,1,0,248095.0
7576,7577,15666096,Ibekwe,676.0,Spain,Male,27,4,,1,0,1,0,268346.0
7577,7578,15581700,Paterson,615.0,Germany,Male,43,3,86920.86,1,1,1,0,264327.0
7578,7579,15656417,Marsh,,France,Female,39,1,132077.48,2,1,0,0,244420.0
7579,7580,15649101,Reeves,601.0,France,Male,40,10,127847.86,1,0,0,0,214400.0
7580,7581,15781975,Rees,708.0,France,Male,34,3,,1,0,1,1,235904.0
7581,7582,15700511,Hanson,708.0,Germany,Male,42,9,176702.36,2,1,1,0,306149.0
7582,7583,15770255,Onwughara,797.0,Germany,Female,33,10,83555.58,1,0,0,0,210506.0
7583,7584,15643574,Odinakachukwu,682.0,France,Male,26,8,,2,1,0,0,125905.0
7584,7585,15595010,Huang,694.0,Spain,Female,39,9,,2,0,0,0,276900.0
7585,7586,15580579,Trevisani,490.0,France,Female,40,1,,1,1,1,1,336117.0
7586,7587,15748532,Dale,828.0,Spain,Male,42,10,,1,1,1,0,189634.0
7587,7588,15773789,Pavlova,594.0,Spain,Female,38,7,96858.35,1,1,0,0,328348.0
7588,7589,15600027,Meng,579.0,Spain,Male,33,1,,2,1,1,0,280034.0
7589,7590,15620832,Dean,,France,Female,35,0,,2,0,1,0,183587.0
7590,7591,15568819,Chiganu,619.0,Germany,Female,42,8,132796.04,3,1,1,1,209618.0
7591,7592,15748691,Lung,794.0,Spain,Female,30,1,154970.54,1,0,1,0,207099.0
7592,7593,15583552,Donaldson,,Germany,Male,44,3,88902.21,1,1,0,0,259811.0
7593,7594,15588019,Li Fonti,418.0,France,Male,0,7,98738.92,1,1,0,0,239665.0
7594,7595,15713250,Izmailova,502.0,France,Male,33,8,,2,1,1,0,313672.0
7595,7596,15569595,Walker,,France,Female,50,6,,1,1,0,0,298938.0
7596,7597,15794868,Nnonso,599.0,Germany,Male,40,10,137456.28,2,1,1,0,161220.0
7597,7598,15576680,Stevenson,736.0,France,Male,29,4,,2,0,0,0,168485.0
7598,7599,15613699,Schnaars,430.0,France,Female,60,7,73937.02,1,1,0,1,285418.0
7599,7600,15609758,Geoghegan,537.0,France,Female,45,7,158621.04,1,1,0,1,220447.0
7600,7601,15762392,Ilyina,683.0,Spain,Male,0,1,113257.2,1,1,1,0,240033.0
7601,7602,15693382,Muir,,France,Male,0,9,,1,0,1,0,281523.0
7602,7603,15791769,Gardener,691.0,France,Female,29,9,116536.43,1,1,0,0,299461.0
7603,7604,15712483,Chidi,608.0,Spain,Female,28,4,,2,1,0,1,179158.0
7604,7605,15636454,Fu,691.0,France,Female,60,6,101070.69,1,1,0,1,122324.0
7605,7606,15710138,Sun,718.0,Spain,Male,39,6,,2,0,1,0,243583.0
7606,7607,15571571,Ting,680.0,Germany,Female,31,3,127331.46,3,1,1,0,200928.0
7607,7608,15638751,Ashton,838.0,Spain,Female,41,5,,2,1,0,0,253900.0
7608,7609,15598574,Uwakwe,,Spain,Female,31,5,,2,0,1,0,244994.0
7609,7610,15796787,Vassiliev,681.0,France,Male,46,0,105969.42,1,1,0,0,193994.0
7610,7611,15615670,Kazakova,762.0,France,Male,36,5,119547.46,1,1,1,0,370107.0
7611,7612,15705506,Perry,751.0,Spain,Male,38,7,,2,0,0,0,251068.0
7612,7613,15599535,Howell,678.0,Spain,Male,28,5,138668.18,1,1,1,0,217093.0
7613,7614,15768449,Ricci,634.0,France,Female,37,7,51582.5,2,1,1,0,255924.0
7614,7615,15725002,Smith,749.0,France,Male,37,7,,2,1,0,0,280564.0
7615,7616,15611682,Rossi,590.0,Spain,Male,37,6,169902.92,1,1,1,0,213713.0
7616,7617,15749964,Jones,610.0,France,Female,27,4,87262.4,2,1,0,0,383529.0
7617,7618,15678779,Quezada,502.0,France,Male,33,7,,2,0,1,0,162526.0
7618,7619,15752601,McCulloch,578.0,France,Female,40,7,,2,0,0,0,166524.0
7619,7620,15758477,Tobeolisa,547.0,France,Female,32,2,,2,1,0,0,158112.0
7620,7621,15629133,Black,579.0,France,Female,0,9,,2,1,0,0,250314.0
7621,7622,15604963,Fraser,661.0,France,Male,39,5,,2,0,0,0,277290.0
7622,7623,15796413,Green,794.0,France,Male,46,6,,2,1,0,0,231085.0
7623,7624,15812470,Allan,719.0,France,Male,61,5,,2,0,1,0,277119.0
7624,7625,15587443,Akudinobi,728.0,France,Female,69,1,,2,1,1,0,2000000.0
7625,7626,15689692,Walker,598.0,Germany,Male,19,3,150348.37,1,1,1,0,229343.0
7626,7627,15779586,Olisaemeka,822.0,Germany,Female,46,3,115074.02,2,1,0,0,274670.0
7627,7628,15667588,Arcuri,670.0,Spain,Female,40,3,,1,1,1,0,238793.0
7628,7629,15624423,Liu,850.0,France,Male,28,8,99986.98,1,1,0,0,226567.0
7629,7630,15591107,Flemming,723.0,Germany,Female,68,3,110357.0,1,0,0,1,2000000.0
7630,7631,15748986,Bischof,705.0,Germany,Male,0,8,166685.92,2,1,1,0,263493.0
7631,7632,15793896,John,677.0,Spain,Male,40,7,95312.8,1,1,1,0,320126.0
7632,7633,15620570,Sinnett,,France,Male,43,4,202443.47,1,1,0,0,180788.0
7633,7634,15727811,Ts'ui,661.0,Germany,Female,47,0,109493.62,1,0,0,1,222468.0
7634,7635,15707681,Pokrovsky,501.0,Germany,Male,38,9,88977.39,2,0,1,0,259445.0
7635,7636,15702030,Azarov,516.0,France,Female,0,2,104982.57,1,1,0,0,351128.0
7636,7637,15673238,McCarthy,517.0,Germany,Female,59,8,154110.99,2,1,0,1,274917.0
7637,7638,15604196,Simpson,,France,Male,32,6,185714.28,1,1,1,0,203351.0
7638,7639,15769356,Stevenson,520.0,Germany,Female,23,3,116022.53,2,1,1,0,196956.0
7639,7640,15665590,Moore,541.0,France,Male,46,6,,2,1,1,0,306744.0
7640,7641,15572361,Chill,790.0,Germany,Female,34,2,164011.48,1,1,0,0,232053.0
7641,7642,15667460,Moore,797.0,France,Male,31,9,,2,1,1,0,179300.0
7642,7643,15654760,Su,811.0,France,Male,40,1,101514.89,1,1,1,0,308395.0
7643,7644,15632669,Rees,722.0,Spain,Female,32,4,,2,1,1,0,267814.0
7644,7645,15613673,Lung,675.0,France,Male,28,9,,1,1,0,0,181414.0
7645,7646,15698522,Thomas,660.0,Germany,Male,39,9,134599.33,2,1,0,0,173007.0
7646,7647,15741633,Fuller,566.0,Spain,Male,32,10,147511.26,1,1,1,0,125428.0
7647,7648,15674583,Trevisani,768.0,France,Male,25,0,78396.08,1,1,1,0,214297.0
7648,7649,15665374,Dumolo,610.0,Spain,Female,31,5,,2,0,0,0,267607.0
7649,7650,15588854,Wu,715.0,France,Female,31,3,110581.29,1,1,1,0,305332.0
7650,7651,15810716,Kerr,750.0,Germany,Male,42,8,151836.36,2,1,0,0,274529.0
7651,7652,15776921,Geoghegan,431.0,Germany,Male,45,5,83624.55,2,0,0,0,175049.0
7652,7653,15569394,Bailey,704.0,France,Male,24,2,148197.15,2,1,0,0,233774.0
7653,7654,15788215,Hsia,535.0,Spain,Female,30,5,122924.75,1,0,0,1,332294.0
7654,7655,15641007,Holden,,France,Female,38,4,72594.0,1,1,1,0,220639.0
7655,7656,15594651,Milani,748.0,France,Male,38,4,115221.36,1,0,1,0,294308.0
7656,7657,15575146,Jamieson,492.0,Germany,Male,51,8,117808.74,2,1,1,0,287204.0
7657,7658,15608916,Ndubueze,573.0,France,Male,40,7,147754.68,1,1,1,0,293788.0
7658,7659,15666297,Abramova,706.0,Spain,Female,53,3,,3,0,0,1,274888.0
7659,7660,15598586,Wetherspoon,680.0,France,Male,31,10,113292.17,1,1,1,0,293610.0
7660,7661,15665014,Middleton,458.0,Spain,Male,36,5,,2,1,0,0,164885.0
7661,7662,15701738,Arcuri,612.0,Germany,Male,44,2,115163.38,1,1,1,1,337238.0
7662,7663,15650591,Calabrese,809.0,Germany,Male,50,10,118098.62,1,1,1,1,146193.0
7663,7664,15652667,Hampton,590.0,France,Male,39,9,,2,1,1,0,268022.0
7664,7665,15679622,Clayton,602.0,France,Male,35,8,,1,1,1,0,247304.0
7665,7666,15730150,Otutodilichukwu,540.0,Spain,Male,37,0,120825.7,1,1,0,0,214110.0
7666,7667,15813192,Chukwuemeka,494.0,France,Male,25,6,,2,0,1,0,194008.0
7667,7668,15606554,Douglas,797.0,France,Male,29,1,,1,0,1,0,281707.0
7668,7669,15611794,Galloway,526.0,Germany,Male,61,6,133845.28,2,1,1,0,296176.0
7669,7670,15672357,Sochima,631.0,Spain,Male,38,7,,2,1,0,0,244162.0
7670,7671,15711759,Wilkins,576.0,France,Female,29,5,108541.04,1,1,1,0,233455.0
7671,7672,15615296,Rice,,France,Male,39,10,,1,1,0,1,323786.0
7672,7673,15699294,Pope,555.0,France,Male,30,1,,2,0,0,0,225838.0
7673,7674,15788634,Romani,750.0,Spain,Female,37,2,113817.06,1,0,0,0,247664.0
7674,7675,15660871,Ch'ang,665.0,France,Male,0,8,137300.23,1,1,0,0,238381.0
7675,7676,15618258,Chizuoke,640.0,Spain,Male,37,5,158024.38,1,1,0,0,392187.0
7676,7677,15722535,Ireland,457.0,France,Female,33,7,127837.54,1,0,1,0,201783.0
7677,7678,15711977,Finch,695.0,France,Male,36,4,161533.0,1,1,0,0,297906.0
7678,7679,15690169,Meng,645.0,France,Male,31,7,161171.7,2,1,0,1,152360.0
7679,7680,15790689,Hibbins,647.0,Spain,Male,32,9,80958.36,1,1,1,0,194999.0
7680,7681,15665181,Chung,808.0,Spain,Male,25,7,,2,0,1,0,232307.0
7681,7682,15633608,Black,641.0,France,Male,33,2,146193.6,2,1,1,1,242559.0
7682,7683,15805261,Balashov,700.0,Spain,Male,0,8,,2,0,1,0,234308.0
7683,7684,15740356,Palmer,660.0,Germany,Male,26,4,115021.76,1,0,1,0,244373.0
7684,7685,15808223,Lea,615.0,Spain,Male,0,1,126773.43,1,1,1,0,210464.0
7685,7686,15769980,Singleton,705.0,Germany,Female,40,3,92889.91,1,1,1,0,324139.0
7686,7687,15675450,Burt,718.0,France,Male,48,9,,2,1,1,0,192555.0
7687,7688,15776494,Siciliano,754.0,France,Male,61,5,146622.35,1,1,1,1,292904.0
7688,7689,15592412,Sun,713.0,Germany,Male,0,4,131038.14,1,1,0,1,289061.0
7689,7690,15777452,Sauve,587.0,France,Female,46,6,88820.29,1,0,0,0,195580.0
7690,7691,15692258,Thompson,569.0,Spain,Male,31,1,115406.97,1,0,0,0,228984.0
7691,7692,15791045,Boni,,France,Female,38,3,132951.92,1,0,1,0,249947.0
7692,7693,15807889,Wood,634.0,Germany,Male,74,5,108891.7,1,1,0,0,346444.0
7693,7694,15602043,Buccho,770.0,Germany,Female,46,5,141788.63,2,0,0,0,228859.0
7694,7695,15807335,Spencer,676.0,Spain,Female,64,4,116954.32,1,1,1,0,458487.0
7695,7696,15629985,Eidson,,Germany,Female,47,10,90450.0,2,0,0,1,294251.0
7696,7697,15679453,Hung,614.0,Germany,Female,39,8,125997.22,1,1,1,1,269845.0
7697,7698,15637315,Melvin,601.0,Spain,Female,41,3,,2,1,0,0,300942.0
7698,7699,15691513,Dawkins,,France,Male,60,9,,4,1,1,1,151254.0
7699,7700,15622289,Rizzo,605.0,Spain,Female,36,9,,2,0,1,0,317485.0
7700,7701,15715184,Capon,752.0,Spain,Female,31,4,144637.86,2,1,0,0,174014.0
7701,7702,15702801,Ts'ao,677.0,France,Female,0,3,86616.35,1,0,0,1,300105.0
7702,7703,15719931,Johnstone,850.0,France,Male,31,8,,2,1,0,0,216014.0
7703,7704,15806081,Fleming,608.0,Germany,Female,48,2,127924.25,2,1,0,0,204124.0
7704,7705,15796336,Chang,786.0,Spain,Female,34,9,,2,1,0,0,352028.0
7705,7706,15647306,Gibbs,777.0,France,Female,29,9,131240.61,1,1,1,1,244359.0
7706,7707,15742369,Rita,667.0,Spain,Male,31,5,,2,1,1,0,162038.0
7707,7708,15655859,Munro,848.0,Spain,Male,35,5,120046.74,2,1,0,0,306151.0
7708,7709,15675650,Duncan,486.0,France,Female,39,8,97819.36,1,0,1,0,179890.0
7709,7710,15574119,Okwuadigbo,598.0,Spain,Female,64,1,62979.93,1,1,1,0,328348.0
7710,7711,15754168,McIntosh,506.0,France,Female,40,3,,1,1,1,0,249158.0
7711,7712,15763029,Ch'iu,612.0,Germany,Male,0,9,161450.03,1,1,1,1,2000000.0
7712,7713,15765048,Watt,545.0,France,Male,30,3,,2,1,0,0,297326.0
7713,7714,15786215,Udinese,793.0,France,Male,56,8,119496.25,2,1,0,0,280064.0
7714,7715,15707559,Clark,682.0,France,Female,30,9,,2,1,1,0,127975.0
7715,7716,15582129,Hsia,517.0,France,Male,62,1,43772.66,3,1,0,1,246443.0
7716,7717,15687540,Obiuto,684.0,France,Male,32,9,100249.41,2,0,1,0,267278.0
7717,7718,15787196,T'ien,692.0,Spain,Male,46,2,,2,1,1,0,263923.0
7718,7719,15670898,McKenzie,740.0,France,Female,60,5,108028.08,2,0,0,1,239466.0
7719,7720,15775433,Tang,666.0,Germany,Male,71,1,53013.29,2,1,1,0,292934.0
7720,7721,15700693,Tu,693.0,France,Male,68,2,,2,1,1,0,282810.0
7721,7722,15677955,Tsui,757.0,Germany,Male,33,1,122088.67,1,1,0,0,251881.0
7722,7723,15570086,Lynch,684.0,Germany,Male,18,9,90544.0,1,0,1,0,236497.0
7723,7724,15794875,Hung,691.0,Spain,Male,35,6,,2,0,1,0,258609.0
7724,7725,15673591,Oluchukwu,842.0,France,Male,44,3,141252.18,4,0,1,1,215371.0
7725,7726,15631756,Tuan,482.0,France,Female,35,5,147813.05,2,0,0,0,191286.0
7726,7727,15757617,Lewis,,France,Male,55,6,134140.68,1,1,0,0,185460.0
7727,7728,15612729,Chidiebere,681.0,France,Female,63,7,,2,1,1,0,244338.0
7728,7729,15637857,Woolacott,616.0,France,Female,31,8,,1,0,1,0,200762.0
7729,7730,15681007,Yen,850.0,France,Female,35,2,128548.49,4,1,0,1,240958.0
7730,7731,15593622,Service,635.0,France,Male,0,10,122198.21,2,0,1,0,326585.0
7731,7732,15629273,Lin,638.0,Germany,Male,42,8,145177.84,1,1,0,1,238182.0
7732,7733,15765846,Chuang,,Spain,Female,31,2,94222.53,1,1,0,0,258036.0
7733,7734,15596013,Akhtar,694.0,Germany,Female,58,1,143212.22,1,0,0,1,236937.0
7734,7735,15722473,Faulkner,713.0,France,Male,41,3,,2,1,0,0,325228.0
7735,7736,15774936,Liang,543.0,Germany,Male,41,6,143350.41,1,1,1,1,345431.0
7736,7737,15685640,Dancy,,France,Female,41,3,130931.83,1,1,1,0,223087.0
7737,7738,15566563,Duigan,777.0,France,Female,30,4,137851.31,1,1,0,1,291946.0
7738,7739,15768746,McLean,561.0,France,Male,33,6,,2,0,0,0,370353.0
7739,7740,15689952,Zuyeva,724.0,Spain,Male,41,5,,1,0,1,0,183342.0
7740,7741,15725906,Hankinson,665.0,Spain,Female,51,8,,1,1,1,1,306469.0
7741,7742,15634501,Wei,441.0,France,Male,60,1,140614.15,1,0,1,0,149981.0
7742,7743,15571940,Afamefula,579.0,Spain,Male,0,3,118680.57,1,1,1,0,251794.0
7743,7744,15741643,Chiang,777.0,Germany,Male,35,7,122917.69,1,1,1,0,242034.0
7744,7745,15806822,Myers,739.0,France,Female,36,0,,2,0,0,0,151919.0
7745,7746,15701166,Chinedum,660.0,France,Male,40,5,131754.11,2,1,1,0,312732.0
7746,7747,15718531,Ukaegbunam,554.0,France,Female,35,8,,2,1,1,0,258581.0
7747,7748,15628308,Akubundu,850.0,France,Female,24,6,,2,1,1,0,196764.0
7748,7749,15585287,Sal,842.0,Germany,Female,35,9,119948.09,1,1,0,1,268987.0
7749,7750,15781619,Stevenson,785.0,France,Female,38,1,,1,1,0,1,302070.0
7750,7751,15805162,Sutherland,550.0,France,Male,25,0,,2,1,1,0,148367.0
7751,7752,15588535,Ts'ao,750.0,Spain,Female,39,6,,2,0,0,0,2000000.0
7752,7753,15775307,Sung,490.0,Spain,Female,0,3,97266.1,1,1,1,0,2000000.0
7753,7754,15777616,Pisani,605.0,Germany,Male,28,10,113690.83,1,1,0,0,205906.0
7754,7755,15692291,Hs?eh,563.0,Spain,Female,42,6,99056.22,2,1,0,1,327067.0
7755,7756,15680843,Sherrod,675.0,France,Male,34,8,,2,1,1,0,228787.0
7756,7757,15606232,Holloway,621.0,Spain,Female,36,7,116338.68,1,1,1,0,267886.0
7757,7758,15641585,Newton,850.0,France,Male,0,6,97339.99,1,0,1,0,239337.0
7758,7759,15684358,Kang,711.0,France,Male,41,3,,2,1,1,0,161182.0
7759,7760,15806389,Walton,549.0,Germany,Female,55,1,137592.31,2,0,1,1,251845.0
7760,7761,15641860,Bradley,764.0,Germany,Male,34,6,108760.27,2,1,0,1,173820.0
7761,7762,15814237,Watkins,,Germany,Male,30,3,128770.88,2,1,1,0,171006.0
7762,7763,15808780,Tien,850.0,France,Female,34,2,,2,0,0,0,186968.0
7763,7764,15767064,Davide,614.0,Spain,Female,36,1,44054.84,1,1,1,0,181922.0
7764,7765,15751177,Milne,685.0,Germany,Female,44,2,119657.53,1,1,0,1,237987.0
7765,7766,15613427,Barling,,Germany,Female,0,7,108797.63,2,0,0,0,227547.0
7766,7767,15647259,Barnett,643.0,Spain,Male,35,2,,2,0,0,0,266431.0
7767,7768,15748660,Ellis,561.0,Germany,Female,49,1,102025.32,1,1,0,1,159558.0
7768,7769,15726695,Hsia,601.0,Spain,Female,20,9,122446.61,2,1,0,0,235615.0
7769,7770,15757473,Chukwujamuike,766.0,France,Female,27,7,158786.67,2,0,1,0,222409.0
7770,7771,15809509,Venables,699.0,France,Male,29,3,125689.29,1,1,1,0,261673.0
7771,7772,15715512,Hsia,850.0,Germany,Male,29,1,154640.41,1,1,1,0,264431.0
7772,7773,15614168,Alexander,,Germany,Female,0,4,146710.76,1,1,0,1,259078.0
7773,7774,15679818,Yuan,636.0,Germany,Male,67,7,136709.35,1,0,1,1,193139.0
7774,7775,15609928,Johnston,850.0,Germany,Male,43,5,129305.09,2,0,1,0,251510.0
7775,7776,15731246,Hobler,628.0,Spain,Male,40,10,,2,1,0,0,220576.0
7776,7777,15685243,Jamieson,736.0,France,Female,63,10,,2,0,1,0,325671.0
7777,7778,15638730,Macleod,711.0,France,Female,21,0,82844.33,2,0,1,0,256435.0
7778,7779,15697034,Norris,583.0,Spain,Female,22,2,,2,0,1,0,254655.0
7779,7780,15699225,Pirozzi,757.0,France,Male,46,0,,2,1,0,0,176425.0
7780,7781,15677387,Folliero,749.0,Germany,Female,33,10,76692.22,1,0,1,0,216136.0
7781,7782,15759184,Russell,705.0,France,Male,34,7,117715.84,1,1,0,0,264974.0
7782,7783,15595991,Hsiung,585.0,France,Male,54,8,87105.32,1,1,1,0,245562.0
7783,7784,15681332,Tate,,France,Female,43,6,,1,1,0,1,244942.0
7784,7785,15756299,Davis,741.0,France,Female,64,2,69311.16,1,1,1,0,149234.0
7785,7786,15750547,Bair,738.0,France,Male,26,9,,2,1,1,0,203272.0
7786,7787,15566380,Drury,586.0,Spain,Female,33,10,66948.67,2,1,1,0,234279.0
7787,7788,15675963,Padovano,627.0,France,Female,57,9,,2,1,1,0,319200.0
7788,7789,15674671,Conway,551.0,Spain,Male,76,2,128410.71,2,1,1,0,141333.0
7789,7790,15621466,Waters,606.0,Germany,Male,38,3,99897.53,1,0,0,0,190044.0
7790,7791,15607176,Kang,674.0,France,Male,22,3,,1,1,1,0,140923.0
7791,7792,15570299,Martin,584.0,Germany,Female,31,6,152622.34,1,1,0,0,268805.0
7792,7793,15613197,Ugochukwutubelum,590.0,France,Male,40,8,,2,1,0,0,318307.0
7793,7794,15798885,Burns,585.0,France,Male,0,4,138227.19,2,1,1,0,270824.0
7794,7795,15714883,Genovese,508.0,France,Female,25,2,111395.53,1,0,1,0,283286.0
7795,7796,15604497,Beale,458.0,Germany,Male,44,7,84386.57,1,1,0,0,190737.0
7796,7797,15773949,Cherkasova,,France,Female,36,3,,2,1,1,0,271336.0
7797,7798,15774164,Coles,502.0,Germany,Male,33,5,174673.65,2,1,0,0,205665.0
7798,7799,15774127,Potter,,France,Male,46,3,,2,1,0,0,253526.0
7799,7800,15619016,McMinn,660.0,Germany,Male,46,5,109019.65,2,1,1,0,278985.0
7800,7801,15795759,Bergamaschi,698.0,Germany,Female,52,1,107906.75,1,1,0,1,233301.0
7801,7802,15798844,Chijindum,678.0,France,Male,54,7,128914.97,1,0,0,1,297258.0
7802,7803,15717962,Ch'iu,773.0,Spain,Male,63,9,111179.83,1,1,1,0,240682.0
7803,7804,15691504,Yusupova,619.0,Germany,Female,52,8,124099.13,1,0,0,0,265827.0
7804,7805,15693893,Davis,684.0,Germany,Male,59,9,122471.09,1,0,1,0,358841.0
7805,7806,15672499,Iadanza,635.0,France,Male,34,3,134692.4,2,1,1,0,278701.0
7806,7807,15750410,Jordan,680.0,France,Female,25,4,123816.5,1,1,1,0,206993.0
7807,7808,15568904,Kruglova,608.0,Germany,Male,34,3,106288.54,1,1,1,0,222458.0
7808,7809,15649033,Echezonachukwu,603.0,Germany,Female,55,7,127723.25,2,1,0,1,300303.0
7809,7810,15780989,Hajek,579.0,Spain,Male,43,2,145843.82,1,1,1,1,310057.0
7810,7811,15771059,Welch,756.0,Germany,Female,34,2,148200.72,1,0,0,0,247994.0
7811,7812,15687852,Vinogradoff,611.0,France,Male,30,2,104145.65,1,0,0,0,162267.0
7812,7813,15695280,Hung,532.0,Germany,Male,24,8,142755.25,1,0,0,0,195441.0
7813,7814,15592751,Okwudiliolisa,684.0,Germany,Female,63,3,81245.79,1,1,0,1,260485.0
7814,7815,15598338,Mays,647.0,Germany,Female,0,3,168560.46,2,0,0,0,283468.0
7815,7816,15735784,Gardner,583.0,France,Male,38,8,,1,1,0,0,307875.0
7816,7817,15629128,Mamelu,774.0,Germany,Male,42,2,132193.94,2,1,1,0,133218.0
